order_id,order_date,sku_id,product_name,final_ak_price,units_sold,quantity,customer_id,placed_gmv
119566,0.0,0.0,0.0,56.45,6,1,99710,338.7
119566,0.0,0.0,0.0,8.28,20,1,99710,165.6
119566,0.0,0.0,0.0,61.34,6,1,99710,368.04
119566,0.0,0.0,0.0,35.79,12,1,99710,429.48
141893,0.0,0.0,0.0,16.3,48,1,102961,782.4
143216,0.0,0.0,0.0,24.14,12,1,100298,289.68
143216,0.0,0.0,0.0,8.6,48,1,100298,412.8
143216,0.0,0.0,0.0,17.08,18,1,100298,307.44
143216,0.0,0.0,0.0,41.08,12,1,100298,492.96
143216,0.0,0.0,0.0,24.18,36,1,100298,870.48
143216,0.0,0.0,0.0,19.61,24,1,100298,470.64
141361,0.0,0.0,0.0,8.66,24,1,96595,207.84
141361,0.0,0.0,0.0,8.51,12,1,96595,102.12
141361,0.0,0.0,0.0,15.2,20,1,96595,304.0
141361,0.0,0.0,0.0,56.45,6,1,96595,338.7
141361,0.0,0.0,0.0,8.0,50,1,96595,400.0
141361,0.0,0.0,0.0,8.6,48,1,96595,412.8
141361,0.0,0.0,0.0,57.75,6,1,96595,346.5
140032,0.0,0.0,0.0,8.21,36,1,112273,295.56
140032,0.0,0.0,0.0,50.73,6,1,112273,304.38
140032,0.0,0.0,0.0,37.08,6,1,112273,222.48
140032,0.0,0.0,0.0,17.0,18,1,112273,306.0
140032,0.0,0.0,0.0,36.0,12,1,112273,432.0
129859,0.0,0.0,0.0,64.26,24,1,38673,1542.24
156546,0.0,0.0,0.0,38.76,10,1,55397,387.6
156546,0.0,0.0,0.0,21.7,6,1,55397,130.2
156546,0.0,0.0,0.0,23.1,24,1,55397,554.4
156546,0.0,0.0,0.0,53.7,12,1,55397,644.4
156546,0.0,0.0,0.0,35.0,18,1,55397,630.0
119107,0.0,0.0,0.0,144.75,6,1,38641,868.5
119107,0.0,0.0,0.0,157.32,6,1,38641,943.92
140292,0.0,0.0,0.0,93.15,12,1,10493,1117.8
140292,0.0,0.0,0.0,35.0,24,1,10493,840.0
156427,0.0,0.0,0.0,65.63,6,1,125313,393.78
156427,0.0,0.0,0.0,16.9,12,1,125313,202.8
156427,0.0,0.0,0.0,49.5,2,1,125313,99.0
156427,0.0,0.0,0.0,8.99,24,1,125313,215.76
160484,0.0,0.0,0.0,72.9,18,1,124721,1312.2
130714,0.0,0.0,0.0,77.37,24,1,64307,1856.88
130714,0.0,0.0,0.0,127.6,18,1,64307,2296.8
130714,0.0,0.0,0.0,16.3,48,1,64307,782.4
130714,0.0,0.0,0.0,44.41,18,1,64307,799.38
130714,0.0,0.0,0.0,77.37,6,1,64307,464.22
158595,0.0,0.0,0.0,175.45,1,1,130102,175.45
138455,0.0,0.0,0.0,135.1,6,1,112738,810.6
138455,0.0,0.0,0.0,135.1,18,1,112738,2431.8
147256,0.0,0.0,0.0,96.6,8,1,121291,772.8
147256,0.0,0.0,0.0,53.4,24,1,121291,1281.6
156728,0.0,0.0,0.0,121.55,12,1,46141,1458.6
156728,0.0,0.0,0.0,45.1,12,1,46141,541.2
156728,0.0,0.0,0.0,215.45,12,1,46141,2585.4
156728,0.0,0.0,0.0,212.53,12,1,46141,2550.36
156728,0.0,0.0,0.0,135.1,18,1,46141,2431.8
156728,0.0,0.0,0.0,85.42,12,1,46141,1025.04
156728,0.0,0.0,0.0,45.6,10,1,46141,456.0
156728,0.0,0.0,0.0,176.0,6,1,46141,1056.0
156728,0.0,0.0,0.0,159.0,6,1,46141,954.0
145469,0.0,0.0,0.0,35.5,18,1,117836,639.0
145469,0.0,0.0,0.0,36.0,12,1,117836,432.0
134130,0.0,0.0,0.0,109.44,6,1,28878,656.64
147008,0.0,0.0,0.0,44.54,24,1,41276,1068.96
154051,0.0,0.0,0.0,226.78,12,1,105626,2721.36
154051,0.0,0.0,0.0,139.32,12,1,105626,1671.84
154051,0.0,0.0,0.0,129.37,12,1,105626,1552.44
154051,0.0,0.0,0.0,99.67,12,1,105626,1196.04
154051,0.0,0.0,0.0,108.9,12,1,105626,1306.8
154051,0.0,0.0,0.0,109.45,12,1,105626,1313.4
154051,0.0,0.0,0.0,87.55,12,1,105626,1050.6
154051,0.0,0.0,0.0,145.4,12,1,105626,1744.8
154051,0.0,0.0,0.0,172.8,6,1,105626,1036.8
154051,0.0,0.0,0.0,36.0,12,1,105626,432.0
154051,0.0,0.0,0.0,96.6,8,1,105626,772.8
154051,0.0,0.0,0.0,108.3,12,1,105626,1299.6
130318,0.0,0.0,0.0,76.78,24,1,64307,1842.72
130318,0.0,0.0,0.0,94.0,15,1,64307,1410.0
124217,0.0,0.0,0.0,50.0,24,1,41962,1200.0
124217,0.0,0.0,0.0,50.0,6,1,41962,300.0
156537,0.0,0.0,0.0,78.2,12,1,40655,938.4
156537,0.0,0.0,0.0,39.0,12,1,40655,468.0
156537,0.0,0.0,0.0,47.14,6,1,40655,282.84
136858,0.0,0.0,0.0,29.0,8,1,72033,232.0
136858,0.0,0.0,0.0,45.7,6,1,72033,274.2
136858,0.0,0.0,0.0,29.0,3,1,72033,87.0
136858,0.0,0.0,0.0,129.92,6,1,72033,779.52
136858,0.0,0.0,0.0,31.36,16,1,72033,501.76
136858,0.0,0.0,0.0,70.49,6,1,72033,422.94
136858,0.0,0.0,0.0,36.23,6,1,72033,217.38
144632,0.0,0.0,0.0,8.83,36,1,26423,317.88
144632,0.0,0.0,0.0,99.01,10,1,26423,990.1
144632,0.0,0.0,0.0,17.5,30,1,26423,525.0
144632,0.0,0.0,0.0,72.0,10,1,26423,720.0
149145,0.0,0.0,0.0,114.0,6,1,105586,684.0
149145,0.0,0.0,0.0,192.5,6,1,105586,1155.0
149145,0.0,0.0,0.0,101.92,6,1,105586,611.52
126595,0.0,0.0,0.0,44.29,36,1,84874,1594.44
126595,0.0,0.0,0.0,84.14,18,1,84874,1514.52
126595,0.0,0.0,0.0,8.21,36,1,84874,295.56
126595,0.0,0.0,0.0,111.46,10,1,84874,1114.6
126595,0.0,0.0,0.0,16.41,36,1,84874,590.76
126595,0.0,0.0,0.0,61.34,6,1,84874,368.04
140089,0.0,0.0,0.0,74.1,8,1,16486,592.8
140089,0.0,0.0,0.0,62.4,8,1,16486,499.2
140089,0.0,0.0,0.0,69.42,16,1,16486,1110.72
146795,0.0,0.0,0.0,42.0,24,1,28782,1008.0
141701,0.0,0.0,0.0,8.66,24,1,115192,207.84
141701,0.0,0.0,0.0,66.25,6,1,115192,397.5
150543,0.0,0.0,0.0,35.5,18,1,115442,639.0
150543,0.0,0.0,0.0,8.6,48,1,115442,412.8
136060,0.0,0.0,0.0,125.0,24,1,65433,3000.0
136060,0.0,0.0,0.0,82.5,18,1,65433,1485.0
147182,0.0,0.0,0.0,72.5,24,1,48108,1740.0
147182,0.0,0.0,0.0,56.54,6,1,48108,339.24
147182,0.0,0.0,0.0,97.0,24,1,48108,2328.0
147182,0.0,0.0,0.0,145.5,18,1,48108,2619.0
147182,0.0,0.0,0.0,144.48,6,1,48108,866.88
147182,0.0,0.0,0.0,33.18,32,1,48108,1061.76
140974,0.0,0.0,0.0,97.5,12,1,31697,1170.0
140974,0.0,0.0,0.0,162.4,6,1,31697,974.4
140974,0.0,0.0,0.0,142.58,6,1,31697,855.48
119667,0.0,0.0,0.0,26.7,36,1,24928,961.2
119667,0.0,0.0,0.0,48.95,24,1,24928,1174.8
119667,0.0,0.0,0.0,92.88,24,1,24928,2229.12
119667,0.0,0.0,0.0,59.15,24,1,24928,1419.6
119667,0.0,0.0,0.0,44.29,36,1,24928,1594.44
154401,0.0,0.0,0.0,88.58,6,1,13547,531.48
154401,0.0,0.0,0.0,52.5,6,1,13547,315.0
154401,0.0,0.0,0.0,79.63,6,1,13547,477.78
143930,0.0,0.0,0.0,50.73,6,1,38515,304.38
143930,0.0,0.0,0.0,61.1,10,1,38515,611.0
143930,0.0,0.0,0.0,46.06,7,1,38515,322.42
143930,0.0,0.0,0.0,33.45,6,1,38515,200.7
143930,0.0,0.0,0.0,51.28,6,1,38515,307.68
157657,0.0,0.0,0.0,139.32,12,1,107292,1671.84
127432,0.0,0.0,0.0,16.41,36,1,105984,590.76
118484,0.0,0.0,0.0,51.84,36,1,99327,1866.24
118484,0.0,0.0,0.0,107.46,24,1,99327,2579.04
118484,0.0,0.0,0.0,135.1,18,1,99327,2431.8
118484,0.0,0.0,0.0,80.5,18,1,99327,1449.0
118484,0.0,0.0,0.0,83.15,18,1,99327,1496.7
118484,0.0,0.0,0.0,63.52,12,1,99327,762.24
118484,0.0,0.0,0.0,101.45,6,1,99327,608.7
118484,0.0,0.0,0.0,87.47,18,1,99327,1574.46
118484,0.0,0.0,0.0,92.57,24,1,99327,2221.68
154077,0.0,0.0,0.0,44.9,21,1,76954,942.9
154077,0.0,0.0,0.0,99.9,24,1,76954,2397.6
154077,0.0,0.0,0.0,61.5,24,1,76954,1476.0
149730,0.0,0.0,0.0,75.24,6,1,18498,451.44
149730,0.0,0.0,0.0,70.95,12,1,18498,851.4
149730,0.0,0.0,0.0,56.45,6,1,18498,338.7
149730,0.0,0.0,0.0,125.8,6,1,18498,754.8
149730,0.0,0.0,0.0,87.55,12,1,18498,1050.6
149730,0.0,0.0,0.0,50.35,12,1,18498,604.2
137814,0.0,0.0,0.0,56.45,6,1,22926,338.7
137814,0.0,0.0,0.0,17.4,12,1,22926,208.8
130115,0.0,0.0,0.0,23.15,12,1,12601,277.8
130115,0.0,0.0,0.0,47.14,6,1,12601,282.84
139331,0.0,0.0,0.0,34.77,18,1,12209,625.86
139331,0.0,0.0,0.0,58.44,10,1,12209,584.4
139331,0.0,0.0,0.0,180.0,3,1,12209,540.0
139331,0.0,0.0,0.0,46.01,18,1,12209,828.18
139331,0.0,0.0,0.0,32.15,36,1,12209,1157.4
139331,0.0,0.0,0.0,8.06,48,1,12209,386.88
139331,0.0,0.0,0.0,154.0,15,1,12209,2310.0
145465,0.0,0.0,0.0,95.75,24,1,20925,2298.0
145465,0.0,0.0,0.0,95.9,30,1,20925,2877.0
145465,0.0,0.0,0.0,45.9,18,1,20925,826.2
133486,0.0,0.0,0.0,66.27,24,1,28407,1590.48
133486,0.0,0.0,0.0,105.61,18,1,28407,1900.98
154966,0.0,0.0,0.0,71.59,6,1,123573,429.54
134383,0.0,0.0,0.0,76.78,24,1,60277,1842.72
134383,0.0,0.0,0.0,109.44,6,1,60277,656.64
134383,0.0,0.0,0.0,38.52,18,1,60277,693.36
136038,0.0,0.0,0.0,129.92,6,1,107436,779.52
136038,0.0,0.0,0.0,78.32,18,1,107436,1409.76
136038,0.0,0.0,0.0,67.59,6,1,107436,405.54
136038,0.0,0.0,0.0,21.72,24,1,107436,521.28
117500,0.0,0.0,0.0,98.63,6,1,93654,591.78
117500,0.0,0.0,0.0,61.34,6,1,93654,368.04
117500,0.0,0.0,0.0,115.0,6,1,93654,690.0
157322,0.0,0.0,0.0,85.2,12,1,105491,1022.4
154976,0.0,0.0,0.0,128.31,12,1,36214,1539.72
154976,0.0,0.0,0.0,129.17,6,1,36214,775.02
118040,0.0,0.0,0.0,62.37,24,1,24255,1496.88
118040,0.0,0.0,0.0,97.2,24,1,24255,2332.8
118040,0.0,0.0,0.0,103.28,30,1,24255,3098.4
118040,0.0,0.0,0.0,59.4,12,1,24255,712.8
118040,0.0,0.0,0.0,18.8,30,1,24255,564.0
118040,0.0,0.0,0.0,42.0,32,1,24255,1344.0
158583,0.0,0.0,0.0,176.25,6,1,129244,1057.5
129292,0.0,0.0,0.0,55.08,18,1,67717,991.44
145885,0.0,0.0,0.0,59.95,20,1,35270,1199.0
145885,0.0,0.0,0.0,120.9,10,1,35270,1209.0
145885,0.0,0.0,0.0,50.6,12,1,35270,607.2
139516,0.0,0.0,0.0,56.7,12,1,94234,680.4
139516,0.0,0.0,0.0,45.65,9,1,94234,410.85
139516,0.0,0.0,0.0,90.47,6,1,94234,542.82
151629,0.0,0.0,0.0,170.24,6,1,30535,1021.44
151659,0.0,0.0,0.0,54.23,6,1,62692,325.38
162932,0.0,0.0,0.0,16.0,48,1,111545,768.0
139353,0.0,0.0,0.0,35.0,24,1,113264,840.0
142053,0.0,0.0,0.0,79.84,18,1,103639,1437.12
158817,0.0,0.0,0.0,72.69,12,1,3498,872.28
158817,0.0,0.0,0.0,188.6,6,1,3498,1131.6
158817,0.0,0.0,0.0,59.29,18,1,3498,1067.22
158817,0.0,0.0,0.0,32.0,40,1,3498,1280.0
155813,0.0,0.0,0.0,36.23,6,1,128214,217.38
155813,0.0,0.0,0.0,32.25,18,1,128214,580.5
155813,0.0,0.0,0.0,128.8,12,1,128214,1545.6
153987,0.0,0.0,0.0,128.31,12,1,24362,1539.72
153987,0.0,0.0,0.0,65.0,12,1,24362,780.0
161298,0.0,0.0,0.0,8.83,36,1,130442,317.88
161298,0.0,0.0,0.0,56.45,6,1,130442,338.7
161298,0.0,0.0,0.0,191.43,6,1,130442,1148.58
161298,0.0,0.0,0.0,34.22,6,1,130442,205.32
149930,0.0,0.0,0.0,17.93,1,1,39934,17.93
149930,0.0,0.0,0.0,105.02,1,1,39934,105.02
153793,0.0,0.0,0.0,77.76,18,1,115428,1399.68
131211,0.0,0.0,0.0,123.75,4,1,16486,495.0
148461,0.0,0.0,0.0,114.6,1,1,44258,114.6
151397,0.0,0.0,0.0,35.16,18,1,125262,632.88
147660,0.0,0.0,0.0,77.76,18,1,116420,1399.68
147660,0.0,0.0,0.0,27.7,6,1,116420,166.2
147660,0.0,0.0,0.0,29.0,18,1,116420,522.0
147660,0.0,0.0,0.0,116.3,18,1,116420,2093.4
147660,0.0,0.0,0.0,97.2,18,1,116420,1749.6
147660,0.0,0.0,0.0,82.5,18,1,116420,1485.0
117343,0.0,0.0,0.0,121.94,5,1,87891,609.7
145210,0.0,0.0,0.0,106.92,24,1,94180,2566.08
152907,0.0,0.0,0.0,51.8,12,1,118622,621.6
152907,0.0,0.0,0.0,123.75,12,1,118622,1485.0
152907,0.0,0.0,0.0,64.68,6,1,118622,388.08
132060,0.0,0.0,0.0,95.47,36,1,6612,3436.92
132060,0.0,0.0,0.0,92.88,24,1,6612,2229.12
148903,0.0,0.0,0.0,67.2,18,1,19690,1209.6
148903,0.0,0.0,0.0,90.0,12,1,19690,1080.0
148903,0.0,0.0,0.0,75.0,12,1,19690,900.0
118921,0.0,0.0,0.0,137.5,24,1,48667,3300.0
163919,0.0,0.0,0.0,37.5,24,1,73176,900.0
163919,0.0,0.0,0.0,28.45,45,1,73176,1280.25
163919,0.0,0.0,0.0,147.42,18,1,73176,2653.56
163919,0.0,0.0,0.0,161.03,12,1,73176,1932.36
163919,0.0,0.0,0.0,86.25,6,1,73176,517.5
146873,0.0,0.0,0.0,42.0,15,1,66732,630.0
146873,0.0,0.0,0.0,68.8,15,1,66732,1032.0
146873,0.0,0.0,0.0,39.6,27,1,66732,1069.2
142221,0.0,0.0,0.0,125.0,24,1,12124,3000.0
119883,0.0,0.0,0.0,198.7,10,1,12382,1987.0
145522,0.0,0.0,0.0,57.0,10,1,119646,570.0
145522,0.0,0.0,0.0,8.0,50,1,119646,400.0
145522,0.0,0.0,0.0,8.21,36,1,119646,295.56
145522,0.0,0.0,0.0,30.31,6,1,119646,181.86
147734,0.0,0.0,0.0,102.0,12,1,102535,1224.0
147734,0.0,0.0,0.0,12.75,36,1,102535,459.0
147734,0.0,0.0,0.0,68.02,18,1,102535,1224.36
147734,0.0,0.0,0.0,86.5,18,1,102535,1557.0
140238,0.0,0.0,0.0,100.8,6,1,114453,604.8
163194,0.0,0.0,0.0,23.89,36,1,93654,860.04
163194,0.0,0.0,0.0,21.6,25,1,93654,540.0
153188,0.0,0.0,0.0,54.5,6,1,38502,327.0
153188,0.0,0.0,0.0,45.36,10,1,38502,453.6
153188,0.0,0.0,0.0,103.2,6,1,38502,619.2
153188,0.0,0.0,0.0,54.23,6,1,38502,325.38
153188,0.0,0.0,0.0,71.59,6,1,38502,429.54
142074,0.0,0.0,0.0,32.25,18,1,82229,580.5
127533,0.0,0.0,0.0,47.95,18,1,32905,863.1
127533,0.0,0.0,0.0,78.32,18,1,32905,1409.76
139805,0.0,0.0,0.0,57.75,6,1,94084,346.5
139805,0.0,0.0,0.0,198.36,6,1,94084,1190.16
149590,0.0,0.0,0.0,46.16,8,1,28747,369.28
149590,0.0,0.0,0.0,43.1,8,1,28747,344.8
117377,0.0,0.0,0.0,35.16,18,1,37148,632.88
117377,0.0,0.0,0.0,35.11,24,1,37148,842.64
153204,0.0,0.0,0.0,51.0,18,1,124721,918.0
146850,0.0,0.0,0.0,44.54,24,1,26719,1068.96
159926,0.0,0.0,0.0,95.0,24,1,109155,2280.0
159926,0.0,0.0,0.0,168.22,18,1,109155,3027.96
134015,0.0,0.0,0.0,122.85,12,1,68905,1474.2
134015,0.0,0.0,0.0,96.32,6,1,68905,577.92
134015,0.0,0.0,0.0,56.45,6,1,68905,338.7
